TIMESTAMP,OLT_NAME,DN,ESTABLISHED_CALLS,FAILED_CALLS,NEW_REG,EXPIRED_REG,FAILED_REG,GONE_REG,UNAUTHORIZED_REG
2024-07-10 14:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,1.0,23111.0,451.0,27.0,0.0,105.0
2024-07-10 14:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,0.0,23106.0,454.0,27.0,0.0,107.0
2024-07-10 15:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23110.0,455.0,27.0,0.0,102.0
2024-07-10 15:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,4.0,23112.0,452.0,27.0,0.0,103.0
2024-07-10 15:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,7.0,0.0,23123.0,441.0,27.0,0.0,103.0
2024-07-10 15:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,7.0,0.0,23138.0,430.0,27.0,0.0,99.0
2024-07-10 16:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,0.0,23144.0,424.0,27.0,0.0,99.0
2024-07-10 16:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,10.0,1.0,23151.0,417.0,27.0,0.0,99.0
2024-07-10 16:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,1.0,23146.0,421.0,27.0,0.0,100.0
2024-07-10 16:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,23131.0,434.0,27.0,0.0,102.0
2024-07-10 17:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23124.0,441.0,27.0,0.0,102.0
2024-07-10 17:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,2.0,23112.0,453.0,27.0,0.0,102.0
2024-07-10 17:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23106.0,461.0,27.0,0.0,100.0
2024-07-10 17:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23118.0,450.0,27.0,0.0,99.0
2024-07-10 18:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,1.0,23111.0,456.0,27.0,0.0,100.0
2024-07-10 18:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,23104.0,462.0,27.0,0.0,101.0
2024-07-10 18:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,23105.0,460.0,27.0,0.0,102.0
2024-07-10 18:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,1.0,23128.0,440.0,27.0,0.0,99.0
2024-07-10 19:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,1.0,23130.0,438.0,27.0,0.0,99.0
2024-07-10 19:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23128.0,439.0,27.0,0.0,100.0
2024-07-10 19:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,23133.0,432.0,27.0,0.0,102.0
2024-07-10 19:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23143.0,419.0,27.0,0.0,105.0
2024-07-10 20:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23144.0,416.0,27.0,0.0,107.0
2024-07-10 20:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23147.0,415.0,27.0,0.0,105.0
2024-07-10 20:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,0.0,23146.0,416.0,27.0,0.0,105.0
2024-07-10 20:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,0.0,23160.0,402.0,27.0,0.0,105.0
2024-07-10 21:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,8.0,0.0,23160.0,401.0,27.0,0.0,106.0
2024-07-10 21:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,1.0,23160.0,399.0,27.0,0.0,108.0
2024-07-10 21:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,23176.0,388.0,27.0,0.0,103.0
2024-07-10 21:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,1.0,23228.0,371.0,27.0,0.0,68.0
2024-07-10 22:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,3.0,0.0,15522.0,233.0,18.0,0.0,23.0
2024-07-10 22:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,15545.0,226.0,18.0,0.0,7.0
2024-07-10 22:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,2.0,23331.0,333.0,27.0,0.0,3.0
2024-07-10 22:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,7.0,2.0,23317.0,347.0,27.0,0.0,6.0
2024-07-10 23:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,7.0,1.0,23303.0,361.0,27.0,0.0,6.0
2024-07-10 23:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,2.0,23317.0,347.0,27.0,0.0,6.0
2024-07-10 23:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,0.0,23319.0,345.0,27.0,0.0,6.0
2024-07-10 23:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,9.0,1.0,23332.0,332.0,27.0,0.0,6.0
2024-07-11 00:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,2.0,23326.0,336.0,27.0,0.0,8.0
2024-07-11 00:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,2.0,23318.0,346.0,27.0,0.0,6.0
2024-07-11 00:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,0.0,23322.0,342.0,27.0,0.0,6.0
2024-07-11 00:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,8.0,0.0,23309.0,355.0,27.0,0.0,6.0
2024-07-11 01:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,8.0,0.0,23298.0,366.0,27.0,0.0,6.0
2024-07-11 01:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,3.0,23245.0,419.0,27.0,0.0,6.0
2024-07-11 01:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,23200.0,464.0,27.0,0.0,6.0
2024-07-11 01:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,1.0,23178.0,486.0,27.0,0.0,6.0
2024-07-11 02:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,23159.0,504.0,27.0,0.0,7.0
2024-07-11 02:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,23125.0,535.0,27.0,0.0,10.0
2024-07-11 02:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23084.0,574.0,27.0,0.0,12.0
2024-07-11 02:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23060.0,598.0,27.0,0.0,12.0
2024-07-11 03:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22973.0,683.0,27.0,0.0,14.0
2024-07-11 03:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,22934.0,721.0,27.0,0.0,15.0
2024-07-11 03:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22920.0,735.0,27.0,0.0,15.0
2024-07-11 03:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,1.0,22905.0,750.0,27.0,0.0,15.0
2024-07-11 04:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22879.0,776.0,27.0,0.0,15.0
2024-07-11 04:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22863.0,792.0,27.0,0.0,15.0
2024-07-11 04:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22859.0,796.0,27.0,0.0,15.0
2024-07-11 04:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,22914.0,739.0,27.0,0.0,17.0
2024-07-11 05:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22941.0,711.0,27.0,0.0,18.0
2024-07-11 05:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22926.0,726.0,27.0,0.0,18.0
2024-07-11 05:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,22915.0,737.0,27.0,0.0,18.0
2024-07-11 05:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22895.0,755.0,27.0,0.0,20.0
2024-07-11 06:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22877.0,775.0,27.0,0.0,18.0
2024-07-11 06:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22869.0,783.0,27.0,0.0,18.0
2024-07-11 06:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22867.0,785.0,27.0,0.0,18.0
2024-07-11 06:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22868.0,787.0,27.0,0.0,15.0
2024-07-11 07:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22918.0,742.0,27.0,0.0,10.0
2024-07-11 07:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22951.0,717.0,27.0,0.0,2.0
2024-07-11 07:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22953.0,715.0,27.0,0.0,2.0
2024-07-11 07:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22954.0,713.0,29.0,0.0,1.0
2024-07-11 08:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22950.0,717.0,30.0,0.0,0.0
2024-07-11 08:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22950.0,717.0,30.0,0.0,0.0
2024-07-11 08:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22959.0,708.0,30.0,0.0,0.0
2024-07-11 08:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22964.0,703.0,30.0,0.0,0.0
2024-07-11 09:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22964.0,703.0,30.0,0.0,0.0
2024-07-11 09:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22969.0,698.0,30.0,0.0,0.0
2024-07-11 09:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22972.0,695.0,30.0,0.0,0.0
2024-07-11 09:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,22982.0,685.0,30.0,0.0,0.0
2024-07-11 10:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,23005.0,662.0,30.0,0.0,0.0
2024-07-11 10:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,23024.0,643.0,30.0,0.0,0.0
2024-07-11 10:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23034.0,633.0,30.0,0.0,0.0
2024-07-11 10:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23040.0,627.0,30.0,0.0,0.0
2024-07-11 11:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,23040.0,627.0,30.0,0.0,0.0
2024-07-11 11:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23054.0,613.0,30.0,0.0,0.0
2024-07-11 11:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,1.0,0.0,23055.0,612.0,30.0,0.0,0.0
2024-07-11 11:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,0.0,0.0,23062.0,602.0,30.0,0.0,3.0
2024-07-11 12:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,23086.0,578.0,30.0,0.0,3.0
2024-07-11 12:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,0.0,23118.0,546.0,30.0,0.0,3.0
2024-07-11 12:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,2.0,2.0,23148.0,516.0,30.0,0.0,3.0
2024-07-11 12:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,7.0,0.0,23150.0,514.0,30.0,0.0,3.0
2024-07-11 13:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,0.0,23169.0,495.0,30.0,0.0,3.0
2024-07-11 13:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,5.0,0.0,23167.0,497.0,30.0,0.0,3.0
2024-07-11 13:30:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,4.0,0.0,23173.0,491.0,30.0,0.0,3.0
2024-07-11 13:45:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,10.0,1.0,23174.0,472.0,30.0,0.0,3.0
2024-07-11 14:00:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,14.0,0.0,23186.0,460.0,30.0,0.0,3.0
2024-07-11 14:15:00+00:00,AU001-BQ-01,OLT/AU001-BQ-01,6.0,0.0,23182.0,463.0,30.0,1.0,3.0
2024-07-10 14:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12491.0,325.0,18.0,0.0,78.0
2024-07-10 14:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12506.0,313.0,18.0,0.0,75.0
2024-07-10 15:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,4.0,0.0,12505.0,314.0,18.0,0.0,75.0
2024-07-10 15:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12506.0,315.0,18.0,0.0,73.0
2024-07-10 15:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,7.0,0.0,12505.0,314.0,18.0,0.0,75.0
2024-07-10 15:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12512.0,307.0,18.0,0.0,75.0
2024-07-10 16:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12517.0,302.0,18.0,0.0,75.0
2024-07-10 16:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,4.0,0.0,12528.0,290.0,18.0,0.0,76.0
2024-07-10 16:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12522.0,294.0,18.0,0.0,78.0
2024-07-10 16:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12520.0,296.0,18.0,0.0,78.0
2024-07-10 17:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12517.0,299.0,18.0,0.0,78.0
2024-07-10 17:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12498.0,316.0,18.0,0.0,80.0
2024-07-10 17:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12484.0,329.0,18.0,0.0,81.0
2024-07-10 17:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12477.0,336.0,18.0,0.0,81.0
2024-07-10 18:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12473.0,340.0,18.0,0.0,81.0
2024-07-10 18:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12484.0,329.0,18.0,0.0,81.0
2024-07-10 18:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,1.0,12487.0,326.0,18.0,0.0,81.0
2024-07-10 18:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12487.0,326.0,18.0,0.0,81.0
2024-07-10 19:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,0.0,12489.0,324.0,18.0,0.0,81.0
2024-07-10 19:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12486.0,327.0,18.0,0.0,81.0
2024-07-10 19:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,2.0,12491.0,322.0,18.0,0.0,81.0
2024-07-10 19:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,1.0,12501.0,312.0,18.0,0.0,81.0
2024-07-10 20:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12512.0,301.0,18.0,0.0,81.0
2024-07-10 20:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,2.0,12523.0,290.0,18.0,0.0,81.0
2024-07-10 20:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,4.0,0.0,12524.0,287.0,18.0,0.0,83.0
2024-07-10 20:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12514.0,296.0,18.0,0.0,84.0
2024-07-10 21:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,6.0,4.0,12513.0,297.0,18.0,0.0,84.0
2024-07-10 21:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,6.0,0.0,12524.0,286.0,18.0,0.0,84.0
2024-07-10 21:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,1.0,12536.0,277.0,18.0,0.0,81.0
2024-07-10 21:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,6.0,0.0,12571.0,264.0,15.0,0.0,62.0
2024-07-10 22:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,1.0,8407.0,167.0,11.0,0.0,23.0
2024-07-10 22:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,8424.0,163.0,12.0,0.0,9.0
2024-07-10 22:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12640.0,248.0,18.0,0.0,6.0
2024-07-10 22:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,1.0,12612.0,276.0,18.0,0.0,6.0
2024-07-10 23:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12605.0,286.0,18.0,0.0,3.0
2024-07-10 23:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,3.0,12624.0,267.0,18.0,0.0,3.0
2024-07-10 23:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,1.0,12653.0,238.0,18.0,0.0,3.0
2024-07-10 23:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12651.0,240.0,18.0,0.0,3.0
2024-07-11 00:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12644.0,247.0,18.0,0.0,3.0
2024-07-11 00:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12639.0,252.0,18.0,0.0,3.0
2024-07-11 00:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12647.0,244.0,18.0,0.0,3.0
2024-07-11 00:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,6.0,0.0,12628.0,262.0,18.0,0.0,4.0
2024-07-11 01:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12592.0,299.0,18.0,0.0,3.0
2024-07-11 01:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12527.0,364.0,18.0,0.0,3.0
2024-07-11 01:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,4.0,12459.0,432.0,18.0,0.0,3.0
2024-07-11 01:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12497.0,394.0,18.0,0.0,3.0
2024-07-11 02:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12483.0,408.0,18.0,0.0,3.0
2024-07-11 02:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12469.0,422.0,18.0,0.0,3.0
2024-07-11 02:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12454.0,437.0,18.0,0.0,3.0
2024-07-11 02:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12435.0,456.0,18.0,0.0,3.0
2024-07-11 03:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12397.0,494.0,18.0,0.0,3.0
2024-07-11 03:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12386.0,505.0,18.0,0.0,3.0
2024-07-11 03:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12380.0,511.0,18.0,0.0,3.0
2024-07-11 03:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12359.0,532.0,18.0,0.0,3.0
2024-07-11 04:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12361.0,530.0,18.0,0.0,3.0
2024-07-11 04:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12388.0,503.0,18.0,0.0,3.0
2024-07-11 04:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12378.0,513.0,18.0,0.0,3.0
2024-07-11 04:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12373.0,517.0,18.0,0.0,4.0
2024-07-11 05:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12361.0,527.0,18.0,0.0,6.0
2024-07-11 05:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12359.0,528.0,18.0,0.0,7.0
2024-07-11 05:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12346.0,539.0,18.0,0.0,9.0
2024-07-11 05:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12337.0,548.0,18.0,0.0,9.0
2024-07-11 06:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12333.0,552.0,18.0,0.0,9.0
2024-07-11 06:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12331.0,554.0,18.0,0.0,9.0
2024-07-11 06:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12319.0,566.0,18.0,0.0,9.0
2024-07-11 06:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12316.0,570.0,18.0,0.0,8.0
2024-07-11 07:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12322.0,566.0,18.0,0.0,6.0
2024-07-11 07:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12326.0,564.0,17.0,0.0,5.0
2024-07-11 07:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12331.0,564.0,15.0,0.0,2.0
2024-07-11 07:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12332.0,565.0,15.0,0.0,0.0
2024-07-11 08:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12328.0,569.0,15.0,0.0,0.0
2024-07-11 08:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12323.0,574.0,15.0,0.0,0.0
2024-07-11 08:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12323.0,574.0,15.0,0.0,0.0
2024-07-11 08:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12323.0,574.0,15.0,0.0,0.0
2024-07-11 09:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12326.0,568.0,15.0,0.0,3.0
2024-07-11 09:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12328.0,564.0,15.0,0.0,5.0
2024-07-11 09:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12330.0,558.0,15.0,0.0,9.0
2024-07-11 09:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12330.0,558.0,15.0,0.0,9.0
2024-07-11 10:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12337.0,551.0,15.0,0.0,9.0
2024-07-11 10:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12345.0,543.0,15.0,0.0,9.0
2024-07-11 10:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,2.0,0.0,12371.0,517.0,15.0,0.0,9.0
2024-07-11 10:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12382.0,505.0,15.0,0.0,10.0
2024-07-11 11:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12389.0,496.0,15.0,0.0,12.0
2024-07-11 11:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12405.0,480.0,15.0,0.0,12.0
2024-07-11 11:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12408.0,477.0,15.0,0.0,12.0
2024-07-11 11:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12425.0,460.0,15.0,0.0,12.0
2024-07-11 12:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12446.0,439.0,15.0,0.0,12.0
2024-07-11 12:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12481.0,407.0,15.0,0.0,9.0
2024-07-11 12:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,0.0,0.0,12500.0,388.0,15.0,0.0,9.0
2024-07-11 12:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,1.0,0.0,12522.0,366.0,15.0,0.0,9.0
2024-07-11 13:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,0.0,12544.0,344.0,15.0,0.0,9.0
2024-07-11 13:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,3.0,0.0,12559.0,329.0,15.0,0.0,9.0
2024-07-11 13:30:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,0.0,12571.0,317.0,15.0,0.0,9.0
2024-07-11 13:45:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,4.0,0.0,12568.0,296.0,15.0,0.0,9.0
2024-07-11 14:00:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,5.0,0.0,12569.0,295.0,15.0,0.0,9.0
2024-07-11 14:15:00+00:00,AU001-BQ-02,OLT/AU001-BQ-02,6.0,1.0,12580.0,284.0,15.0,0.0,9.0
2024-07-10 14:30:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,7.0,2.0,30364.0,719.0,18.0,3.0,63.0
2024-07-10 14:45:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,8.0,2.0,30360.0,723.0,18.0,3.0,63.0
2024-07-10 15:00:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,10.0,1.0,30373.0,710.0,18.0,3.0,63.0
2024-07-10 15:15:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,11.0,2.0,30410.0,673.0,18.0,3.0,63.0
2024-07-10 15:30:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,15.0,5.0,30411.0,675.0,18.0,3.0,60.0
2024-07-10 15:45:00+00:00,AU030-BQ-01,OLT/AU030-BQ-01,6.0,0.0,30424.0,662.0,18.0,3.0,60.0
